lineage,time_bin,pi,n_samples
BQ.1.3.2,2022-12-05/2022-12-11,0.0002233185169158,87
BQ.1.3.2,2022-12-12/2022-12-18,0.0002225401623213,84
BQ.1.3.2,2022-12-19/2022-12-25,0.0002594469370378,78
BQ.1.3.2,2022-12-26/2023-01-01,0.0002574290427596,63
BQ.1.3.2,2023-01-02/2023-01-08,0.0002910420460499,45
BQ.1.3.2,2023-01-09/2023-01-15,0.000277367409526,34
BQ.1.3.2,2023-01-16/2023-01-22,0.0002960833867038,35
BQ.1.3.2,2023-01-23/2023-01-29,0.0003301786888717,25
BQ.1.3.2,2023-01-30/2023-02-05,0.000376976466332,11
BQ.1.3.2,2023-02-06/2023-02-12,0.0002511825272083,10
BQ.1.8,2022-10-03/2022-10-09,9.25800438963174e-05,20
BQ.1.8,2022-10-10/2022-10-16,0.0001680229489985,42
BQ.1.8,2022-10-17/2022-10-23,0.0001263245249474,48
BQ.1.8,2022-10-24/2022-10-30,0.0001836765944222,57
BQ.1.8,2022-10-31/2022-11-06,0.0001955134428949,47
BQ.1.8,2022-11-07/2022-11-13,0.0001677409439457,48
BQ.1.8,2022-11-14/2022-11-20,0.0002009338577798,69
BQ.1.8,2022-11-21/2022-11-27,0.0002110082542189,63
BQ.1.8,2022-11-28/2022-12-04,0.0002135326398487,94
BQ.1.8,2022-12-05/2022-12-11,0.0002333917641725,80
BQ.1.8,2022-12-12/2022-12-18,0.0002234994698578,84
BQ.1.8,2022-12-19/2022-12-25,0.0002587918487006,92
BQ.1.8,2022-12-26/2023-01-01,0.0002548799281474,72
BQ.1.8,2023-01-02/2023-01-08,0.0003216517353117,59
BQ.1.8,2023-01-09/2023-01-15,0.0002734387244302,27
BQ.1.8,2023-01-16/2023-01-22,0.0003770922809146,15
BQ.1.8,2023-01-23/2023-01-29,0.0002877435576495,14
BQ.1.8,2023-01-30/2023-02-05,0.000316173810472,12
BQ.1.8,2023-02-06/2023-02-12,0.0004190316366352,12
CH.1.1,2022-11-14/2022-11-20,0.0001758210131951,12
CH.1.1,2022-11-21/2022-11-27,0.0002395045567971,15
CH.1.1,2022-11-28/2022-12-04,0.0002818229083152,27
CH.1.1,2022-12-05/2022-12-11,0.0002925559080937,49
CH.1.1,2022-12-12/2022-12-18,0.0002591120272332,48
CH.1.1,2022-12-19/2022-12-25,0.0003187395332967,59
CH.1.1,2022-12-26/2023-01-01,0.0003258642811925,90
CH.1.1,2023-01-02/2023-01-08,0.0003277414812807,99
CH.1.1,2023-01-09/2023-01-15,0.0003382918780385,69
CH.1.1,2023-01-16/2023-01-22,0.0003501063695692,40
CH.1.1,2023-01-23/2023-01-29,0.0003809006093698,48
CH.1.1,2023-01-30/2023-02-05,0.0004041706212057,78
CH.1.1,2023-02-06/2023-02-12,0.0004334096394075,70
CH.1.1,2023-02-13/2023-02-19,0.0004124554006672,65
CH.1.1,2023-02-20/2023-02-26,0.0004670587239762,54
CH.1.1,2023-02-27/2023-03-05,0.0004921126582716,44
CH.1.1,2023-03-06/2023-03-12,0.0004947155222174,24
CH.1.1,2023-03-13/2023-03-19,0.0004602496689229,23
CH.1.1,2023-03-20/2023-03-26,0.000552702823378,14
CH.1.1,2023-03-27/2023-04-02,0.0005312047414846,13
CH.1.1.1,2022-12-05/2022-12-11,0.0001399261119725,20
CH.1.1.1,2022-12-12/2022-12-18,0.0002023774672987,34
CH.1.1.1,2022-12-19/2022-12-25,0.0001655407856387,43
CH.1.1.1,2022-12-26/2023-01-01,0.0001866429784359,67
CH.1.1.1,2023-01-02/2023-01-08,0.0002756698134093,80
CH.1.1.1,2023-01-09/2023-01-15,0.0002447128067024,51
CH.1.1.1,2023-01-16/2023-01-22,0.0002420237848121,37
CH.1.1.1,2023-01-23/2023-01-29,0.0002937602824295,51
CH.1.1.1,2023-01-30/2023-02-05,0.0003068819760332,77
CH.1.1.1,2023-02-06/2023-02-12,0.0003446678431159,87
CH.1.1.1,2023-02-13/2023-02-19,0.0003608249862285,102
CH.1.1.1,2023-02-20/2023-02-26,0.0003833774210312,79
CH.1.1.1,2023-02-27/2023-03-05,0.0003635233562253,62
CH.1.1.1,2023-03-06/2023-03-12,0.0004075923918709,35
CH.1.1.1,2023-03-13/2023-03-19,0.0003840398091888,43
CH.1.1.1,2023-03-20/2023-03-26,0.0005223237674831,22
CH.1.1.1,2023-03-27/2023-04-02,0.0003665446381207,18
CH.1.1.1,2023-04-10/2023-04-16,0.0003273209640463,12
D.2,2020-06-22/2020-06-28,8.057240829168307e-05,19
D.2,2020-06-29/2020-07-05,5.138565915973844e-05,42
D.2,2020-07-06/2020-07-12,8.223586593649798e-05,75
D.2,2020-07-13/2020-07-19,0.0001033683583663,113
D.2,2020-07-20/2020-07-26,0.0001082097790024,148
D.2,2020-07-27/2020-08-02,0.0001358896872143,161
D.2,2020-08-03/2020-08-09,0.000156381181875,132
D.2,2020-08-10/2020-08-16,0.0001637231064814,89
D.2,2020-08-17/2020-08-23,0.0001836484231009,92
D.2,2020-08-24/2020-08-30,0.0002087090138456,40
D.2,2020-08-31/2020-09-06,0.0002428364532501,26
D.2,2020-09-07/2020-09-13,0.0002690517521805,12
D.2,2020-09-14/2020-09-20,0.0001860561269316,11
DV.6,2022-11-28/2022-12-04,0.0001040401000271,10
DV.6,2022-12-05/2022-12-11,7.739309481609585e-05,21
DV.6,2022-12-12/2022-12-18,6.419129168049865e-05,41
DV.6,2022-12-19/2022-12-25,0.0001151749090238,43
DV.6,2022-12-26/2023-01-01,0.0001241835781848,65
DV.6,2023-01-02/2023-01-08,0.0001686472377387,71
DV.6,2023-01-09/2023-01-15,0.0001582263985085,39
DV.6,2023-01-16/2023-01-22,0.0001927641922976,42
DV.6,2023-01-23/2023-01-29,0.0002698286750054,45
DV.6,2023-01-30/2023-02-05,0.0002276046084359,66
DV.6,2023-02-06/2023-02-12,0.0003053619096367,77
DV.6,2023-02-13/2023-02-19,0.0003348808583651,65
DV.6,2023-02-20/2023-02-26,0.0002861268631007,64
DV.6,2023-02-27/2023-03-05,0.0002931606467972,74
DV.6,2023-03-06/2023-03-12,0.0002949780882388,62
DV.6,2023-03-13/2023-03-19,0.0002702907252177,38
DV.6,2023-03-20/2023-03-26,0.000398631099914,43
DV.6,2023-03-27/2023-04-02,0.0004192992827346,32
DV.6,2023-04-03/2023-04-09,0.0003714028895448,12
DV.6,2023-04-10/2023-04-16,0.0004194389746891,18
DV.6,2023-04-17/2023-04-23,0.000346304904376,10
DV.6,2023-04-24/2023-04-30,0.0004261642558803,13
EG.5.1,2023-05-22/2023-05-28,0.0002215956133623,14
EG.5.1,2023-05-29/2023-06-04,0.0001040401000271,10
EG.5.1,2023-06-05/2023-06-11,0.0002195989254143,16
EG.5.1,2023-06-12/2023-06-18,0.0001714946703743,13
EG.5.1,2023-06-19/2023-06-25,0.000267531685784,15
EG.5.1,2023-06-26/2023-07-02,0.000224969826682,11
EG.5.1,2023-07-03/2023-07-09,0.0003520540590399,14
EG.5.1,2023-07-10/2023-07-16,0.0002955588147709,21
EG.5.1,2023-07-17/2023-07-23,0.0002552916740161,18
EG.5.1,2023-07-24/2023-07-30,0.0002763640070636,32
EG.5.1,2023-07-31/2023-08-06,0.0002875965622178,30
EG.5.1,2023-08-07/2023-08-13,0.0003373430967283,60
EG.5.1,2023-08-14/2023-08-20,0.0003694394187464,50
EG.5.1,2023-08-21/2023-08-27,0.0003675017667628,77
EG.5.1,2023-08-28/2023-09-03,0.0004120434238688,68
EG.5.1,2023-09-04/2023-09-10,0.0004480601841052,70
EG.5.1,2023-09-11/2023-09-17,0.0004516010217072,71
EG.5.1,2023-09-18/2023-09-24,0.0004272761145047,62
EG.5.1,2023-09-25/2023-10-01,0.0004234405169979,52
EG.5.1,2023-10-02/2023-10-08,0.0004084704796717,46
EG.5.1,2023-10-09/2023-10-15,0.0004717689879979,47
EG.5.1,2023-10-16/2023-10-22,0.0005293183001105,40
EG.5.1,2023-10-23/2023-10-29,0.0005268697373168,27
EG.5.1,2023-10-30/2023-11-05,0.0005730028065403,19
EG.5.1,2023-11-06/2023-11-12,0.000537019012546,19
EG.5.1,2023-11-13/2023-11-19,0.000525227647826,17
EG.5.1,2023-11-20/2023-11-26,0.0006448199606076,13
EG.5.1,2023-12-04/2023-12-10,0.000628956703598,13
EG.5.1,2023-12-11/2023-12-17,0.0007047027814174,11
EG.5.1.1,2023-05-08/2023-05-14,0.000100324382169,10
EG.5.1.1,2023-05-15/2023-05-21,9.003470194655026e-05,14
EG.5.1.1,2023-05-29/2023-06-04,0.0001200372432267,20
EG.5.1.1,2023-06-05/2023-06-11,0.0001221340304666,23
EG.5.1.1,2023-06-12/2023-06-18,0.0001614415345248,29
EG.5.1.1,2023-06-19/2023-06-25,0.0001504865732535,20
EG.5.1.1,2023-06-26/2023-07-02,0.0001919249050189,23
EG.5.1.1,2023-07-03/2023-07-09,0.0001971453732146,21
EG.5.1.1,2023-07-10/2023-07-16,0.0002062223411251,24
EG.5.1.1,2023-07-17/2023-07-23,0.0002343599142604,32
EG.5.1.1,2023-07-24/2023-07-30,0.0002457738726576,34
EG.5.1.1,2023-07-31/2023-08-06,0.0002643838184956,43
EG.5.1.1,2023-08-07/2023-08-13,0.000274560949685,51
EG.5.1.1,2023-08-14/2023-08-20,0.0002706437890676,50
EG.5.1.1,2023-08-21/2023-08-27,0.0003140119382636,55
EG.5.1.1,2023-08-28/2023-09-03,0.0003220230899311,59
EG.5.1.1,2023-09-04/2023-09-10,0.0003412339471887,53
EG.5.1.1,2023-09-11/2023-09-17,0.0003208441594004,46
EG.5.1.1,2023-09-18/2023-09-24,0.0003485780494186,51
EG.5.1.1,2023-09-25/2023-10-01,0.0004399847087281,52
EG.5.1.1,2023-10-02/2023-10-08,0.0003983765194537,50
EG.5.1.1,2023-10-09/2023-10-15,0.0004276335627549,44
EG.5.1.1,2023-10-16/2023-10-22,0.0003867677905688,30
EG.5.1.1,2023-10-23/2023-10-29,0.0004804063604939,31
EG.5.1.1,2023-10-30/2023-11-05,0.000559900011988,19
EG.5.1.1,2023-11-06/2023-11-12,0.0004064995336774,10
EG.5.1.1,2023-11-13/2023-11-19,0.0005217446945701,22
EG.5.1.1,2023-11-20/2023-11-26,0.0004767941597022,12
EG.5.1.1,2023-11-27/2023-12-03,0.0006004763386965,14
EG.5.1.3,2023-07-24/2023-07-30,0.0001971516181186,18
EG.5.1.3,2023-07-31/2023-08-06,0.0002317083546391,27
EG.5.1.3,2023-08-07/2023-08-13,0.0002127888576425,35
EG.5.1.3,2023-08-14/2023-08-20,0.0002794500260836,54
EG.5.1.3,2023-08-21/2023-08-27,0.0002785497670538,76
EG.5.1.3,2023-08-28/2023-09-03,0.0002493508353064,71
EG.5.1.3,2023-09-04/2023-09-10,0.0002889960716242,88
EG.5.1.3,2023-09-11/2023-09-17,0.0002839673227037,69
EG.5.1.3,2023-09-18/2023-09-24,0.0003080346917577,52
EG.5.1.3,2023-09-25/2023-10-01,0.0003317374753675,67
EG.5.1.3,2023-10-02/2023-10-08,0.0003005521877271,74
EG.5.1.3,2023-10-09/2023-10-15,0.0002736682203535,62
EG.5.1.3,2023-10-16/2023-10-22,0.0002972331627363,50
EG.5.1.3,2023-10-23/2023-10-29,0.0003925109487998,51
EG.5.1.3,2023-10-30/2023-11-05,0.0003980673875834,33
EG.5.1.3,2023-11-06/2023-11-12,0.0004223014017902,29
EG.5.1.3,2023-11-13/2023-11-19,0.000457396790686,24
EG.5.1.3,2023-11-20/2023-11-26,0.0003486272280373,16
EG.5.1.4,2023-07-10/2023-07-16,0.0001697407476091,12
EG.5.1.4,2023-07-17/2023-07-23,0.0001591225548688,14
EG.5.1.4,2023-07-24/2023-07-30,0.0001713476749426,15
EG.5.1.4,2023-07-31/2023-08-06,0.0002163581602018,32
EG.5.1.4,2023-08-07/2023-08-13,0.000253831627906,38
EG.5.1.4,2023-08-14/2023-08-20,0.0002451548944122,44
EG.5.1.4,2023-08-21/2023-08-27,0.0002675455331797,70
EG.5.1.4,2023-08-28/2023-09-03,0.0002617766437061,86
EG.5.1.4,2023-09-04/2023-09-10,0.0002935863069959,89
EG.5.1.4,2023-09-11/2023-09-17,0.000298550364847,62
EG.5.1.4,2023-09-18/2023-09-24,0.0003181141793803,61
EG.5.1.4,2023-09-25/2023-10-01,0.0002925655476247,60
EG.5.1.4,2023-10-02/2023-10-08,0.0003315616536391,71
EG.5.1.4,2023-10-09/2023-10-15,0.0003718467695564,47
EG.5.1.4,2023-10-16/2023-10-22,0.0003562780160052,35
EG.5.1.4,2023-10-23/2023-10-29,0.0003683004727467,43
EG.5.1.4,2023-10-30/2023-11-05,0.0003865994673098,32
EG.5.1.4,2023-11-06/2023-11-12,0.0004284576568293,28
EG.5.1.4,2023-11-13/2023-11-19,0.0004308182664177,30
EG.5.1.4,2023-11-20/2023-11-26,0.0004406404236442,17
EG.5.1.4,2023-11-27/2023-12-03,0.0004078829240184,26
EG.5.1.4,2023-12-04/2023-12-10,0.000489461379673,12
EG.5.1.6,2023-07-31/2023-08-06,0.0002455160574747,16
EG.5.1.6,2023-08-07/2023-08-13,0.0002587888202355,18
EG.5.1.6,2023-08-14/2023-08-20,0.0002939804086318,38
EG.5.1.6,2023-08-21/2023-08-27,0.0002558407686207,42
EG.5.1.6,2023-08-28/2023-09-03,0.0002931588792539,55
EG.5.1.6,2023-09-04/2023-09-10,0.0003307232547349,61
EG.5.1.6,2023-09-11/2023-09-17,0.000313985650377,32
EG.5.1.6,2023-09-18/2023-09-24,0.0003198643199322,67
EG.5.1.6,2023-09-25/2023-10-01,0.00032765450447,74
EG.5.1.6,2023-10-02/2023-10-08,0.0003775009764696,74
EG.5.1.6,2023-10-09/2023-10-15,0.0003918628363754,46
EG.5.1.6,2023-10-16/2023-10-22,0.0004206940432812,54
EG.5.1.6,2023-10-23/2023-10-29,0.0004419266336721,52
EG.5.1.6,2023-10-30/2023-11-05,0.0004690842733848,37
EG.5.1.6,2023-11-06/2023-11-12,0.0004162298933706,59
EG.5.1.6,2023-11-13/2023-11-19,0.0004608477710266,43
EG.5.1.6,2023-11-20/2023-11-26,0.0005030367418756,40
EG.5.1.6,2023-11-27/2023-12-03,0.0004951529069675,61
EG.5.1.6,2023-12-04/2023-12-10,0.0004666971595254,32
EG.5.1.6,2023-12-11/2023-12-17,0.0005888319946913,18
EG.5.1.6,2023-12-18/2023-12-24,0.0006083160950565,15
EG.5.1.6,2023-12-25/2023-12-31,0.0006665997837452,10
FL.1.5.1,2023-07-17/2023-07-23,0.0001852142440043,14
FL.1.5.1,2023-07-24/2023-07-30,0.0001856001070126,16
FL.1.5.1,2023-07-31/2023-08-06,0.0002030720585933,24
FL.1.5.1,2023-08-07/2023-08-13,0.0002531111617156,28
FL.1.5.1,2023-08-14/2023-08-20,0.0002573154255843,44
FL.1.5.1,2023-08-21/2023-08-27,0.0002661329323787,65
FL.1.5.1,2023-08-28/2023-09-03,0.0002645960378861,70
FL.1.5.1,2023-09-04/2023-09-10,0.0002542681585873,99
FL.1.5.1,2023-09-11/2023-09-17,0.0003083676558346,70
FL.1.5.1,2023-09-18/2023-09-24,0.0002814499841924,87
FL.1.5.1,2023-09-25/2023-10-01,0.0003059329663265,64
FL.1.5.1,2023-10-02/2023-10-08,0.0003412930686007,58
FL.1.5.1,2023-10-09/2023-10-15,0.0003844960218393,46
FL.1.5.1,2023-10-16/2023-10-22,0.0004084344257815,41
FL.1.5.1,2023-10-23/2023-10-29,0.0004288375551538,51
FL.1.5.1,2023-10-30/2023-11-05,0.0004539582196996,30
FL.1.5.1,2023-11-06/2023-11-12,0.0004149706382327,29
FL.1.5.1,2023-11-13/2023-11-19,0.0004279348826718,22
FL.1.5.1,2023-11-20/2023-11-26,0.0004252324451209,32
FL.1.5.1,2023-11-27/2023-12-03,0.0005009849306408,21
FL.1.5.1,2023-12-04/2023-12-10,0.000490005403436,20
FL.1.5.1,2023-12-11/2023-12-17,0.0004834258219222,17
FL.1.5.1,2023-12-18/2023-12-24,0.0004767941597022,12
FL.4,2023-02-06/2023-02-12,0.0001957845518692,11
FL.4,2023-02-13/2023-02-19,0.0001568424064318,19
FL.4,2023-02-20/2023-02-26,0.0002078896504205,27
FL.4,2023-02-27/2023-03-05,0.0002180964829761,23
FL.4,2023-03-06/2023-03-12,0.0002343797615175,22
FL.4,2023-03-13/2023-03-19,0.0002447527197843,24
FL.4,2023-03-20/2023-03-26,0.0002605249035373,21
FL.4,2023-03-27/2023-04-02,0.0002576959620419,17
FL.4,2023-04-03/2023-04-09,0.0002474668093502,20
FL.4,2023-04-10/2023-04-16,0.0002731277366711,32
FL.4,2023-04-17/2023-04-23,0.0002535726376143,37
FL.4,2023-04-24/2023-04-30,0.00024653430708,65
FL.4,2023-05-01/2023-05-07,0.0002708818573447,75
FL.4,2023-05-08/2023-05-14,0.0002580284558681,55
FL.4,2023-05-15/2023-05-21,0.0002440485840927,80
FL.4,2023-05-22/2023-05-28,0.0002555214662481,98
FL.4,2023-05-29/2023-06-04,0.0002591957423126,79
FL.4,2023-06-05/2023-06-11,0.0003277263150854,41
FL.4,2023-06-12/2023-06-18,0.0002790561276331,26
FL.4,2023-06-19/2023-06-25,0.0003192394905994,35
FL.4,2023-06-26/2023-07-02,0.0003747008113758,19
FL.4,2023-07-03/2023-07-09,0.0003818206339692,14
FL.4,2023-07-10/2023-07-16,0.0004550065413523,22
FL.4,2023-07-17/2023-07-23,0.0005058780967552,11
FL.4,2023-07-24/2023-07-30,0.000475147421106,16
FL.4,2023-07-31/2023-08-06,0.0003960955236746,10
FL.4,2023-08-07/2023-08-13,0.0004448727653757,12
FL.4,2023-08-14/2023-08-20,0.0005522128386055,13
FU.1,2023-04-17/2023-04-23,0.0002693822013971,23
FU.1,2023-04-24/2023-04-30,0.0001079247141515,33
FU.1,2023-05-01/2023-05-07,8.723530365073315e-05,52
FU.1,2023-05-08/2023-05-14,0.0001128876895549,58
FU.1,2023-05-15/2023-05-21,0.0001263535603606,97
FU.1,2023-05-22/2023-05-28,0.0001578146545381,67
FU.1,2023-05-29/2023-06-04,0.0001555325916834,101
FU.1,2023-06-05/2023-06-11,0.0002258647991077,76
FU.1,2023-06-12/2023-06-18,0.0002052934116606,64
FU.1,2023-06-19/2023-06-25,0.0002367250068149,66
FU.1,2023-06-26/2023-07-02,0.0002457681954722,28
FU.1,2023-07-03/2023-07-09,0.0002359352711698,30
FU.1,2023-07-10/2023-07-16,0.0002876527663535,35
FU.1,2023-07-17/2023-07-23,0.0002628224604772,34
FU.1,2023-07-24/2023-07-30,0.000275158685598,19
FU.1,2023-07-31/2023-08-06,0.0002893916882479,22
FU.1,2023-08-07/2023-08-13,0.0003052605132663,27
FU.1,2023-08-14/2023-08-20,0.0003743706382237,22
FU.1,2023-08-21/2023-08-27,0.0003970677787031,23
FU.1,2023-08-28/2023-09-03,0.0003539221259851,16
FU.1,2023-09-04/2023-09-10,0.0003477332842279,22
FU.1,2023-09-11/2023-09-17,0.000401297528676,14
FU.1,2023-09-18/2023-09-24,0.0004690379234739,13
HK.3,2023-07-31/2023-08-06,0.0001991624771947,10
HK.3,2023-08-14/2023-08-20,0.0003389748064195,12
HK.3,2023-08-21/2023-08-27,0.000306166706695,33
HK.3,2023-08-28/2023-09-03,0.0003074334286921,33
HK.3,2023-09-04/2023-09-10,0.0002904356739853,50
HK.3,2023-09-11/2023-09-17,0.0003363699276111,61
HK.3,2023-09-18/2023-09-24,0.0003043292787659,63
HK.3,2023-09-25/2023-10-01,0.0003251296840175,51
HK.3,2023-10-02/2023-10-08,0.0003773775949644,64
HK.3,2023-10-09/2023-10-15,0.0003705101521374,63
HK.3,2023-10-16/2023-10-22,0.0003626677614507,63
HK.3,2023-10-23/2023-10-29,0.0003889819103664,54
HK.3,2023-10-30/2023-11-05,0.0003793444609225,49
HK.3,2023-11-06/2023-11-12,0.0004314165585609,56
HK.3,2023-11-13/2023-11-19,0.0004129516389967,62
HK.3,2023-11-20/2023-11-26,0.0004688705120099,36
HK.3,2023-11-27/2023-12-03,0.0004350661595249,54
HK.3,2023-12-04/2023-12-10,0.000475402028019,43
HK.3,2023-12-11/2023-12-17,0.0004743793550365,41
HK.3,2023-12-18/2023-12-24,0.0004669456884953,26
HK.3,2023-12-25/2023-12-31,0.0005420701538147,15
HV.1,2023-08-21/2023-08-27,0.0002101238448762,16
HV.1,2023-08-28/2023-09-03,0.0001563786401428,21
HV.1,2023-09-04/2023-09-10,0.0001580157910186,19
HV.1,2023-09-11/2023-09-17,0.0001532291269106,28
HV.1,2023-09-18/2023-09-24,0.0001934181782357,37
HV.1,2023-09-25/2023-10-01,0.0002123124933219,41
HV.1,2023-10-02/2023-10-08,0.0002560198315948,38
HV.1,2023-10-09/2023-10-15,0.0002443652684695,38
HV.1,2023-10-16/2023-10-22,0.0002886581958915,36
HV.1,2023-10-23/2023-10-29,0.0002885012587398,46
HV.1,2023-10-30/2023-11-05,0.0003221873567876,70
HV.1,2023-11-06/2023-11-12,0.0003273058390076,67
HV.1,2023-11-13/2023-11-19,0.0003243222993903,69
HV.1,2023-11-20/2023-11-26,0.0003318630209259,69
HV.1,2023-11-27/2023-12-03,0.0003894112376949,106
HV.1,2023-12-04/2023-12-10,0.000402856571134,66
HV.1,2023-12-11/2023-12-17,0.0003901503751017,69
HV.1,2023-12-18/2023-12-24,0.0003802417941467,54
HV.1,2023-12-25/2023-12-31,0.0003580359564708,36
HV.1,2024-01-01/2024-01-07,0.0004058678616415,25
HV.1,2024-01-08/2024-01-14,0.0004355750259171,16
JD.1.1,2023-09-04/2023-09-10,0.0001774969838374,13
JD.1.1,2023-09-11/2023-09-17,0.0001462623887411,20
JD.1.1,2023-09-18/2023-09-24,0.0001636685247025,28
JD.1.1,2023-09-25/2023-10-01,0.0001977905198317,27
JD.1.1,2023-10-02/2023-10-08,0.0002280879115979,39
JD.1.1,2023-10-09/2023-10-15,0.0002174401954621,44
JD.1.1,2023-10-16/2023-10-22,0.0002391908923026,45
JD.1.1,2023-10-23/2023-10-29,0.0002569024807596,55
JD.1.1,2023-10-30/2023-11-05,0.0002612456969263,57
JD.1.1,2023-11-06/2023-11-12,0.0002848955211594,65
JD.1.1,2023-11-13/2023-11-19,0.000267938887741,73
JD.1.1,2023-11-20/2023-11-26,0.0002951161675103,60
JD.1.1,2023-11-27/2023-12-03,0.0003511238614554,94
JD.1.1,2023-12-04/2023-12-10,0.000309510983582,84
JD.1.1,2023-12-11/2023-12-17,0.0004055396398973,81
JD.1.1,2023-12-18/2023-12-24,0.0003861449572072,60
JD.1.1,2023-12-25/2023-12-31,0.0003581498878895,41
JD.1.1,2024-01-01/2024-01-07,0.0003908422673925,30
JD.1.1,2024-01-08/2024-01-14,0.0004442936924627,22
JD.1.1,2024-01-15/2024-01-21,0.00048642124688,12
JG.3,2023-09-18/2023-09-24,0.0001774969838374,14
JG.3,2023-09-25/2023-10-01,0.0001939604721934,21
JG.3,2023-10-02/2023-10-08,0.0001602017802224,23
JG.3,2023-10-09/2023-10-15,0.0002729546253607,37
JG.3,2023-10-16/2023-10-22,0.0002408793159347,48
JG.3,2023-10-23/2023-10-29,0.0002657923063253,67
JG.3,2023-10-30/2023-11-05,0.0002943330872384,65
JG.3,2023-11-06/2023-11-12,0.0003225287122674,74
JG.3,2023-11-13/2023-11-19,0.0002966342228056,80
JG.3,2023-11-20/2023-11-26,0.0003066991109028,77
JG.3,2023-11-27/2023-12-03,0.0003366989623298,95
JG.3,2023-12-04/2023-12-10,0.0003410480023118,86
JG.3,2023-12-11/2023-12-17,0.0003513435811198,91
JG.3,2023-12-18/2023-12-24,0.0003556855691325,61
JG.3,2023-12-25/2023-12-31,0.0003493619267956,33
JG.3,2024-01-01/2024-01-07,0.0003570164220635,30
JG.3,2024-01-08/2024-01-14,0.0004339029528809,16
JG.3,2024-01-15/2024-01-21,0.0004193044690653,13
JG.3,2024-01-22/2024-01-28,0.0004787702460176,16
JN.1,2023-11-20/2023-11-26,0.0001494731956558,12
JN.1,2023-11-27/2023-12-03,0.0001751631349967,32
JN.1,2023-12-04/2023-12-10,0.0001495893633316,41
JN.1,2023-12-11/2023-12-17,0.0002120677997068,42
JN.1,2023-12-18/2023-12-24,0.0002039266300377,75
JN.1,2023-12-25/2023-12-31,0.0002072090508913,77
JN.1,2024-01-01/2024-01-07,0.0002137356299375,74
JN.1,2024-01-08/2024-01-14,0.0002047329315299,85
JN.1,2024-01-15/2024-01-21,0.0002312783835724,62
JN.1,2024-01-22/2024-01-28,0.0002348735385554,75
JN.1,2024-01-29/2024-02-04,0.0002593106084348,74
JN.1,2024-02-05/2024-02-11,0.0002783535000067,63
JN.1,2024-02-12/2024-02-18,0.0002782248828779,52
JN.1,2024-02-19/2024-02-25,0.0002981580453141,53
JN.1,2024-02-26/2024-03-03,0.0003139255071379,39
JN.1,2024-03-04/2024-03-10,0.0002829662061177,27
JN.1,2024-03-11/2024-03-17,0.0003108295770359,20
JN.1,2024-03-18/2024-03-24,0.000319160607602,19
JN.1,2024-03-25/2024-03-31,0.0003176938768685,12
JN.1.1,2023-11-06/2023-11-12,0.0001496903479982,15
JN.1.1,2023-11-13/2023-11-19,0.0001258454969313,20
JN.1.1,2023-11-20/2023-11-26,0.0001865681492967,39
JN.1.1,2023-11-27/2023-12-03,0.0001943509651061,68
JN.1.1,2023-12-04/2023-12-10,0.0002313613374199,82
JN.1.1,2023-12-11/2023-12-17,0.0002301039684671,97
JN.1.1,2023-12-18/2023-12-24,0.0002098129844509,111
JN.1.1,2023-12-25/2023-12-31,0.0002455195850549,79
JN.1.1,2024-01-01/2024-01-07,0.0002315546940191,115
JN.1.1,2024-01-08/2024-01-14,0.0002353036307476,53
JN.1.1,2024-01-15/2024-01-21,0.000237116601597,52
JN.1.1,2024-01-22/2024-01-28,0.0002808477425425,52
JN.1.1,2024-01-29/2024-02-04,0.0003101932655538,48
JN.1.1,2024-02-05/2024-02-11,0.0002892234440908,37
JN.1.1,2024-02-12/2024-02-18,0.0002595057352105,26
JN.1.1,2024-02-19/2024-02-25,0.0003397364740977,31
JN.1.1,2024-02-26/2024-03-03,0.0003442503309721,17
JN.1.1,2024-03-04/2024-03-10,0.0004008603853986,18
JN.1.4,2023-11-20/2023-11-26,7.904345261801035e-05,12
JN.1.4,2023-11-27/2023-12-03,0.0001306644170991,32
JN.1.4,2023-12-04/2023-12-10,0.0001168004189154,41
JN.1.4,2023-12-11/2023-12-17,0.0001398193074248,83
JN.1.4,2023-12-18/2023-12-24,0.0001570109961713,58
JN.1.4,2023-12-25/2023-12-31,0.0001747286988162,76
JN.1.4,2024-01-01/2024-01-07,0.0001848951386245,73
JN.1.4,2024-01-08/2024-01-14,0.0001696539206553,72
JN.1.4,2024-01-15/2024-01-21,0.0001973975112121,64
JN.1.4,2024-01-22/2024-01-28,0.0002423135350748,61
JN.1.4,2024-01-29/2024-02-04,0.0002300678955195,66
JN.1.4,2024-02-05/2024-02-11,0.0002351742425772,84
JN.1.4,2024-02-12/2024-02-18,0.0002530888520225,46
JN.1.4,2024-02-19/2024-02-25,0.0002766167337817,44
JN.1.4,2024-02-26/2024-03-03,0.0003248210639099,42
JN.1.4,2024-03-04/2024-03-10,0.0002797404730321,28
JN.1.4,2024-03-11/2024-03-17,0.0003239912947968,22
JN.1.4,2024-03-18/2024-03-24,0.000355116463868,21
JN.1.4,2024-03-25/2024-03-31,0.0003263075864487,12
JN.1.4.5,2023-11-27/2023-12-03,9.858716343015576e-05,22
JN.1.4.5,2023-12-04/2023-12-10,0.0001206800539134,24
JN.1.4.5,2023-12-11/2023-12-17,0.0001222386727185,33
JN.1.4.5,2023-12-18/2023-12-24,0.0001553824404942,54
JN.1.4.5,2023-12-25/2023-12-31,0.0001642423318203,69
