lineage,time_bin,pi_valid_sites,pi_total_length,n_samples
BA.5.1.5,2022-07-04/2022-07-10,0.00012191504839438591,0.00012191504839438591,43
BA.5.1.5,2022-07-11/2022-07-17,0.0001280493538795384,0.0001280493538795384,27
BA.5.1.5,2022-07-18/2022-07-24,0.00015814680933046385,0.00015814680933046385,29
BA.5.1.5,2022-07-25/2022-07-31,0.00017353406645450906,0.00017353406645450906,37
BA.5.1.5,2022-08-01/2022-08-07,0.0001479386524365291,0.0001479386524365291,36
BA.5.1.5,2022-08-08/2022-08-14,0.00017040605203200523,0.00017040605203200523,46
BA.5.1.5,2022-08-15/2022-08-21,0.0001668011320272929,0.0001668011320272929,39
BA.5.1.5,2022-08-22/2022-08-28,0.00018774991520201044,0.00018774991520201044,36
BA.5.1.5,2022-08-29/2022-09-04,0.00019988873113977606,0.00019988873113977606,33
BA.5.1.5,2022-09-05/2022-09-11,0.00024760911343841565,0.00024760911343841565,48
BA.5.1.5,2022-09-12/2022-09-18,0.00024802416702894884,0.00024802416702894884,49
BA.5.1.5,2022-09-19/2022-09-25,0.0002612487446785006,0.0002612487446785006,45
BA.5.1.5,2022-09-26/2022-10-02,0.00021173904467983884,0.00021173904467983884,49
BA.5.1.5,2022-10-03/2022-10-09,0.00023816186957712946,0.00023816186957712946,76
BA.5.1.5,2022-10-10/2022-10-16,0.00028621110866640186,0.00028621110866640186,67
BA.5.1.5,2022-10-17/2022-10-23,0.00030789206941524665,0.00030789206941524665,59
BA.5.1.5,2022-10-24/2022-10-30,0.0003092111648802675,0.0003092111648802675,41
BA.5.1.5,2022-10-31/2022-11-06,0.0002751981076098615,0.0002751981076098615,23
BA.5.1.5,2022-11-07/2022-11-13,0.0002798904864860145,0.0002798904864860145,24
BA.5.1.5,2022-11-14/2022-11-20,0.00029679296391666387,0.00029679296391666387,16
BA.5.1.5,2022-11-21/2022-11-27,0.00032228963316673255,0.00032228963316673255,19
BA.5.1.5,2022-11-28/2022-12-04,0.0003328221567194238,0.0003328221567194238,22
BA.5.1.5,2022-12-05/2022-12-11,0.00032377414245454255,0.00032377414245454255,12
BA.5.1.5,2022-12-12/2022-12-18,0.0003121203000813741,0.0003121203000813741,9
BA.5.1.5,2022-12-19/2022-12-25,0.00037677379081251563,0.00037677379081251563,10
BA.5.1.5,2022-12-26/2023-01-01,0.000267531685784035,0.000267531685784035,4
BA.5.1.5,2023-01-02/2023-01-08,0.0005751931244356752,0.0005751931244356752,5
BA.5.1.5,2023-01-16/2023-01-22,0.0005016219108450657,0.0005016219108450657,4
BA.5.1.5,2023-01-23/2023-01-29,0.00043473898939905693,0.00043473898939905693,2
BA.5.2,2022-05-30/2022-06-05,0.0001560601500406871,0.0001560601500406871,3
BA.5.2,2022-06-06/2022-06-12,0.0001909203394004251,0.0001909203394004251,11
BA.5.2,2022-06-13/2022-06-19,0.00021786128088663133,0.00021786128088663133,17
BA.5.2,2022-06-20/2022-06-26,0.00022209491849734385,0.00022209491849734385,24
BA.5.2,2022-06-27/2022-07-03,0.00021391294035588997,0.00021391294035588997,35
BA.5.2,2022-07-04/2022-07-10,0.0002053872756135277,0.0002053872756135277,42
BA.5.2,2022-07-11/2022-07-17,0.0002469703668590781,0.0002469703668590781,59
BA.5.2,2022-07-18/2022-07-24,0.00026530431744725816,0.00026530431744725816,47
BA.5.2,2022-07-25/2022-07-31,0.0002715626766725311,0.0002715626766725311,55
BA.5.2,2022-08-01/2022-08-07,0.00026728699216898894,0.00026728699216898894,41
BA.5.2,2022-08-08/2022-08-14,0.00025437225383719,0.00025437225383719,56
BA.5.2,2022-08-15/2022-08-21,0.000252292105628647,0.000252292105628647,63
BA.5.2,2022-08-22/2022-08-28,0.00027999623023533635,0.00027999623023533635,56
BA.5.2,2022-08-29/2022-09-04,0.0003151604328743743,0.0003151604328743743,33
BA.5.2,2022-09-05/2022-09-11,0.00029954777277130343,0.00029954777277130343,61
BA.5.2,2022-09-12/2022-09-18,0.0003073024625195848,0.0003073024625195848,60
BA.5.2,2022-09-19/2022-09-25,0.0003204010427365941,0.0003204010427365941,36
BA.5.2,2022-09-26/2022-10-02,0.0003252672752271847,0.0003252672752271847,43
BA.5.2,2022-10-03/2022-10-09,0.0004019159340663769,0.0004019159340663769,38
BA.5.2,2022-10-10/2022-10-16,0.0003636613202665386,0.0003636613202665386,42
BA.5.2,2022-10-17/2022-10-23,0.0003571866495318988,0.0003571866495318988,36
BA.5.2,2022-10-24/2022-10-30,0.00037071431245928914,0.00037071431245928914,27
BA.5.2,2022-10-31/2022-11-06,0.00038397097475072786,0.00038397097475072786,24
BA.5.2,2022-11-07/2022-11-13,0.0004240289791021462,0.0004240289791021462,18
BA.5.2,2022-11-14/2022-11-20,0.0004600734293407265,0.0004600734293407265,12
BA.5.2,2022-11-21/2022-11-27,0.0004758977102889074,0.0004758977102889074,13
BA.5.2,2022-11-28/2022-12-04,0.0004904747572707311,0.0004904747572707311,6
BA.5.2,2022-12-05/2022-12-11,0.0005105396337045338,0.0005105396337045338,6
BA.5.2,2022-12-12/2022-12-18,0.0005685048322910744,0.0005685048322910744,2
BA.5.2,2022-12-19/2022-12-25,0.00053506337156807,0.00053506337156807,4
BA.5.2,2022-12-26/2023-01-01,0.0003678560679530482,0.0003678560679530482,2
BA.5.2,2023-01-02/2023-01-08,0.0005685048322910744,0.0005685048322910744,2
BA.5.2,2023-01-09/2023-01-15,0.000702270675183092,0.000702270675183092,2
BA.5.2.1,2022-05-23/2022-05-29,6.688292144600876e-05,6.688292144600876e-05,3
BA.5.2.1,2022-05-30/2022-06-05,0.0002452373786353655,0.0002452373786353655,3
BA.5.2.1,2022-06-06/2022-06-12,0.00015606015004068695,0.00015606015004068695,13
BA.5.2.1,2022-06-13/2022-06-19,0.00019056487772001258,0.00019056487772001258,26
BA.5.2.1,2022-06-20/2022-06-26,0.00019123031372441732,0.00019123031372441732,34
BA.5.2.1,2022-06-27/2022-07-03,0.00020158126660818664,0.00020158126660818664,65
BA.5.2.1,2022-07-04/2022-07-10,0.00022257759104163548,0.00022257759104163548,62
BA.5.2.1,2022-07-11/2022-07-17,0.00023639508764219057,0.00023639508764219057,57
BA.5.2.1,2022-07-18/2022-07-24,0.00024993725960184034,0.00024993725960184034,75
BA.5.2.1,2022-07-25/2022-07-31,0.000246344927500144,0.000246344927500144,59
BA.5.2.1,2022-08-01/2022-08-07,0.00027566609514909074,0.00027566609514909074,37
BA.5.2.1,2022-08-08/2022-08-14,0.00027683316311081455,0.00027683316311081455,61
BA.5.2.1,2022-08-15/2022-08-21,0.00025697122450308533,0.00025697122450308533,38
BA.5.2.1,2022-08-22/2022-08-28,0.0003163152119972978,0.0003163152119972978,44
BA.5.2.1,2022-08-29/2022-09-04,0.00027587944106255213,0.00027587944106255213,52
BA.5.2.1,2022-09-05/2022-09-11,0.0002875642516277676,0.0002875642516277676,46
BA.5.2.1,2022-09-12/2022-09-18,0.00032783304315158016,0.00032783304315158016,48
BA.5.2.1,2022-09-19/2022-09-25,0.00033623455067075,0.00033623455067075,49
BA.5.2.1,2022-09-26/2022-10-02,0.0003479543205959435,0.0003479543205959435,41
BA.5.2.1,2022-10-03/2022-10-09,0.00033502140792864677,0.00033502140792864677,32
BA.5.2.1,2022-10-10/2022-10-16,0.00038235186241967307,0.00038235186241967307,32
BA.5.2.1,2022-10-17/2022-10-23,0.00038234736759968344,0.00038234736759968344,16
BA.5.2.1,2022-10-24/2022-10-30,0.00039317603107189356,0.00039317603107189356,21
BA.5.2.1,2022-10-31/2022-11-06,0.0004395163409309144,0.0004395163409309144,14
BA.5.2.1,2022-11-07/2022-11-13,0.0005187142129923783,0.0005187142129923783,10
BA.5.2.1,2022-11-14/2022-11-20,0.0005032143613556855,0.0005032143613556855,7
BA.5.2.1,2022-11-21/2022-11-27,0.00043548213297067874,0.00043548213297067874,10
BA.5.2.1,2022-11-28/2022-12-04,0.0005231199927384257,0.0005231199927384257,8
BA.5.2.1,2022-12-05/2022-12-11,0.0007089589673276922,0.0007089589673276922,5
BA.5.2.1,2022-12-12/2022-12-18,0.0003845767983145504,0.0003845767983145504,4
BA.5.2.1,2022-12-19/2022-12-25,0.000267531685784035,0.000267531685784035,2
BA.5.2.1,2022-12-26/2023-01-01,0.0004904747572707307,0.0004904747572707307,3
BA.5.2.1,2023-01-09/2023-01-15,0.0008025950573521052,0.0008025950573521052,2
BA.5.2.20,2022-05-09/2022-05-15,0.0001672073036150219,0.0001672073036150219,2
BA.5.2.20,2022-06-13/2022-06-19,0.00011704511253051533,0.00011704511253051533,4
BA.5.2.20,2022-06-20/2022-06-26,9.196401698826205e-05,9.196401698826205e-05,8
BA.5.2.20,2022-06-27/2022-07-03,0.00013224144582202327,0.00013224144582202327,27
BA.5.2.20,2022-07-04/2022-07-10,0.00013132066081764722,0.00013132066081764722,31
BA.5.2.20,2022-07-11/2022-07-17,0.00016739247227904753,0.00016739247227904753,43
BA.5.2.20,2022-07-18/2022-07-24,0.00016206991979380702,0.00016206991979380702,46
BA.5.2.20,2022-07-25/2022-07-31,0.00017798411986130587,0.00017798411986130587,43
BA.5.2.20,2022-08-01/2022-08-07,0.00021409290713373888,0.00021409290713373888,45
BA.5.2.20,2022-08-08/2022-08-14,0.000214682865719668,0.000214682865719668,44
BA.5.2.20,2022-08-15/2022-08-21,0.00023769161313889276,0.00023769161313889276,40
BA.5.2.20,2022-08-22/2022-08-28,0.0002267882568659962,0.0002267882568659962,42
BA.5.2.20,2022-08-29/2022-09-04,0.000278173556726416,0.000278173556726416,47
BA.5.2.20,2022-09-05/2022-09-11,0.00029286275902272305,0.00029286275902272305,43
BA.5.2.20,2022-09-12/2022-09-18,0.0002812195179361261,0.0002812195179361261,62
BA.5.2.20,2022-09-19/2022-09-25,0.0003239302573817501,0.0003239302573817501,75
BA.5.2.20,2022-09-26/2022-10-02,0.0003038367839274432,0.0003038367839274432,53
BA.5.2.20,2022-10-03/2022-10-09,0.0003324522226625115,0.0003324522226625115,58
BA.5.2.20,2022-10-10/2022-10-16,0.0003704494873560582,0.0003704494873560582,50
BA.5.2.20,2022-10-17/2022-10-23,0.00038767625077180474,0.00038767625077180474,41
BA.5.2.20,2022-10-24/2022-10-30,0.000402635187104973,0.000402635187104973,25
BA.5.2.20,2022-10-31/2022-11-06,0.00040796934719468034,0.00040796934719468034,29
BA.5.2.20,2022-11-07/2022-11-13,0.0003875275154371678,0.0003875275154371678,17
BA.5.2.20,2022-11-14/2022-11-20,0.0003618047560126944,0.0003618047560126944,21
BA.5.2.20,2022-11-21/2022-11-27,0.00039670752426309045,0.00039670752426309045,18
BA.5.2.20,2022-11-28/2022-12-04,0.00046449205371878793,0.00046449205371878793,17
BA.5.2.20,2022-12-05/2022-12-11,0.0004445999329455829,0.0004445999329455829,13
BA.5.2.20,2022-12-12/2022-12-18,0.00038792094438685077,0.00038792094438685077,6
BA.5.2.20,2022-12-19/2022-12-25,0.0005573576787167395,0.0005573576787167395,3
BA.5.2.20,2023-01-02/2023-01-08,0.0004849011804835635,0.0004849011804835635,5
BA.5.2.20,2023-01-09/2023-01-15,0.0,0.0,2
BA.5.2.20,2023-01-23/2023-01-29,0.0005685048322910744,0.0005685048322910744,2
BA.5.2.20,2023-02-06/2023-02-12,0.0005016219108450657,0.0005016219108450657,2
BA.5.2.21,2022-06-13/2022-06-19,8.174579287845518e-05,8.174579287845518e-05,9
BA.5.2.21,2022-06-20/2022-06-26,8.305722271072984e-05,8.305722271072984e-05,18
BA.5.2.21,2022-06-27/2022-07-03,9.342172168644445e-05,9.342172168644445e-05,40
BA.5.2.21,2022-07-04/2022-07-10,9.760556422405364e-05,9.760556422405364e-05,42
BA.5.2.21,2022-07-11/2022-07-17,0.00015340145005773989,0.00015340145005773989,70
BA.5.2.21,2022-07-18/2022-07-24,0.0001395765931594898,0.0001395765931594898,48
BA.5.2.21,2022-07-25/2022-07-31,0.00020753973200215992,0.00020753973200215992,55
BA.5.2.21,2022-08-01/2022-08-07,0.00018358059022875235,0.00018358059022875235,56
BA.5.2.21,2022-08-08/2022-08-14,0.00018583366952327584,0.00018583366952327584,59
BA.5.2.21,2022-08-15/2022-08-21,0.0001998417305950878,0.0001998417305950878,52
BA.5.2.21,2022-08-22/2022-08-28,0.0002827661290022922,0.0002827661290022922,45
BA.5.2.21,2022-08-29/2022-09-04,0.00024960177266192675,0.00024960177266192675,60
BA.5.2.21,2022-09-05/2022-09-11,0.0002502107240762224,0.0002502107240762224,40
BA.5.2.21,2022-09-12/2022-09-18,0.00030301502674114577,0.00030301502674114577,67
BA.5.2.21,2022-09-19/2022-09-25,0.00029247930670076223,0.00029247930670076223,53
BA.5.2.21,2022-09-26/2022-10-02,0.0003511101177870784,0.0003511101177870784,52
BA.5.2.21,2022-10-03/2022-10-09,0.0003298556489110719,0.0003298556489110719,50
BA.5.2.21,2022-10-10/2022-10-16,0.0002688617438809724,0.0002688617438809724,33
BA.5.2.21,2022-10-17/2022-10-23,0.00033993797161372384,0.00033993797161372384,37
BA.5.2.21,2022-10-24/2022-10-30,0.00038383166772803015,0.00038383166772803015,34
BA.5.2.21,2022-10-31/2022-11-06,0.0003939477570885791,0.0003939477570885791,14
BA.5.2.21,2022-11-07/2022-11-13,0.0003859701925113422,0.0003859701925113422,16
BA.5.2.21,2022-11-14/2022-11-20,0.00041501710230600243,0.00041501710230600243,13
BA.5.2.21,2022-11-21/2022-11-27,0.0003567089143787134,0.0003567089143787134,4
BA.5.2.21,2022-11-28/2022-12-04,0.0004693747880050258,0.0004693747880050258,8
BA.5.2.21,2022-12-05/2022-12-11,0.0003611677758084472,0.0003611677758084472,5
BA.5.2.21,2022-12-12/2022-12-18,0.0001839280339765241,0.0001839280339765241,4
BA.5.2.21,2022-12-19/2022-12-25,0.00035670891437871333,0.00035670891437871333,3
BA.5.2.21,2023-01-02/2023-01-08,0.000702270675183092,0.000702270675183092,2
BA.5.2.21,2023-01-23/2023-01-29,0.0005685048322910744,0.0005685048322910744,2
BA.5.2.3,2022-05-16/2022-05-22,0.0,0.0,2
BA.5.2.3,2022-05-23/2022-05-29,4.458861429733917e-05,4.458861429733917e-05,3
BA.5.2.3,2022-05-30/2022-06-05,3.344146072300438e-05,3.344146072300438e-05,4
BA.5.2.3,2022-06-06/2022-06-12,0.00014073281387597678,0.00014073281387597678,16
BA.5.2.3,2022-06-13/2022-06-19,9.53489453297369e-05,9.53489453297369e-05,41
BA.5.2.3,2022-06-20/2022-06-26,9.525368449046248e-05,9.525368449046248e-05,57
BA.5.2.3,2022-06-27/2022-07-03,6.606083110338863e-05,6.606083110338863e-05,68
BA.5.2.3,2022-07-04/2022-07-10,0.00010916665100111351,0.00010916665100111351,62
BA.5.2.3,2022-07-11/2022-07-17,0.0001262002284753628,0.0001262002284753628,81
BA.5.2.3,2022-07-18/2022-07-24,0.00014046759236487703,0.00014046759236487703,71
BA.5.2.3,2022-07-25/2022-07-31,0.00016371115090307124,0.00016371115090307124,56
BA.5.2.3,2022-08-01/2022-08-07,0.00014563362053580394,0.00014563362053580394,55
BA.5.2.3,2022-08-08/2022-08-14,0.00015281734172815315,0.00015281734172815315,45
BA.5.2.3,2022-08-15/2022-08-21,0.00019990808968192443,0.00019990808968192443,43
BA.5.2.3,2022-08-22/2022-08-28,0.00021459630039566971,0.00021459630039566971,41
BA.5.2.3,2022-08-29/2022-09-04,0.00021681715826116061,0.00021681715826116061,37
BA.5.2.3,2022-09-05/2022-09-11,0.00027456571852078085,0.00027456571852078085,34
BA.5.2.3,2022-09-12/2022-09-18,0.0002040611582893535,0.0002040611582893535,50
BA.5.2.3,2022-09-19/2022-09-25,0.00021218030251837262,0.00021218030251837262,30
BA.5.2.3,2022-09-26/2022-10-02,0.00021319495338120438,0.00021319495338120438,39
BA.5.2.3,2022-10-03/2022-10-09,0.00022939055404188623,0.00022939055404188623,42
BA.5.2.3,2022-10-10/2022-10-16,0.00024170894494348935,0.00024170894494348935,32
BA.5.2.3,2022-10-17/2022-10-23,0.00025131764422136606,0.00025131764422136606,22
BA.5.2.3,2022-10-24/2022-10-30,0.0002709615791915223,0.0002709615791915223,13
BA.5.2.3,2022-10-31/2022-11-06,0.0003210380229408415,0.0003210380229408415,15
BA.5.2.3,2022-11-07/2022-11-13,0.0004146741129652542,0.0004146741129652542,5
BA.5.2.3,2022-11-14/2022-11-20,0.00046818045012206116,0.00046818045012206116,3
BA.5.2.3,2022-11-21/2022-11-27,0.0004012975286760526,0.0004012975286760526,2
BA.5.2.3,2022-11-28/2022-12-04,0.0003344146072300438,0.0003344146072300438,2
BA.5.2.3,2022-12-05/2022-12-11,0.0002006487643380263,0.0002006487643380263,2
BA.5.2.3,2022-12-12/2022-12-18,0.0003344146072300438,0.0003344146072300438,2
BA.5.2.34,2022-08-15/2022-08-21,6.688292144600876e-05,6.688292144600876e-05,2
BA.5.2.34,2022-08-22/2022-08-28,0.00015160128861095313,0.00015160128861095313,6
BA.5.2.34,2022-08-29/2022-09-04,0.00022294307148669587,0.00022294307148669587,3
BA.5.2.34,2022-09-05/2022-09-11,8.280742655220135e-05,8.280742655220135e-05,7
BA.5.2.34,2022-09-12/2022-09-18,0.00011405298183424658,0.00011405298183424658,20
BA.5.2.34,2022-09-19/2022-09-25,0.0001925417435566918,0.0001925417435566918,22
BA.5.2.34,2022-09-26/2022-10-02,0.0002223677345280205,0.0002223677345280205,31
BA.5.2.34,2022-10-03/2022-10-09,0.00024211012288147954,0.00024211012288147954,52
BA.5.2.34,2022-10-10/2022-10-16,0.00022712325407707134,0.00022712325407707134,64
BA.5.2.34,2022-10-17/2022-10-23,0.00024832627788071236,0.00024832627788071236,62
BA.5.2.34,2022-10-24/2022-10-30,0.00028551306735338837,0.00028551306735338837,59
BA.5.2.34,2022-10-31/2022-11-06,0.0002863339297746712,0.0002863339297746712,86
BA.5.2.34,2022-11-07/2022-11-13,0.0003274268393177758,0.0003274268393177758,67
BA.5.2.34,2022-11-14/2022-11-20,0.00027488018136949676,0.00027488018136949676,64
BA.5.2.34,2022-11-21/2022-11-27,0.0003015388855042339,0.0003015388855042339,57
BA.5.2.34,2022-11-28/2022-12-04,0.00032713587224771545,0.00032713587224771545,73
BA.5.2.34,2022-12-05/2022-12-11,0.0003336831467084199,0.0003336831467084199,77
BA.5.2.34,2022-12-12/2022-12-18,0.00034585414516042577,0.00034585414516042577,61
BA.5.2.34,2022-12-19/2022-12-25,0.0003610326587954248,0.0003610326587954248,45
BA.5.2.34,2022-12-26/2023-01-01,0.0003652265982591024,0.0003652265982591024,32
BA.5.2.34,2023-01-02/2023-01-08,0.0004453373600281933,0.0004453373600281933,26
BA.5.2.34,2023-01-09/2023-01-15,0.00035867605912712496,0.00035867605912712496,18
BA.5.2.34,2023-01-16/2023-01-22,0.00042516697709066114,0.00042516697709066114,24
BA.5.2.34,2023-01-23/2023-01-29,0.0004362252765423014,0.0004362252765423014,10
BA.5.2.34,2023-01-30/2023-02-05,0.000457033296547726,0.000457033296547726,9
BA.5.2.34,2023-02-06/2023-02-12,0.0005484399558572718,0.0005484399558572718,5
BA.5.2.34,2023-02-13/2023-02-19,0.0005350633715680706,0.0005350633715680706,7
BA.5.2.34,2023-02-27/2023-03-05,0.0006019462930140788,0.0006019462930140788,2
BA.5.2.34,2023-03-06/2023-03-12,0.0003678560679530482,0.0003678560679530482,2
BA.5.2.35,2022-08-22/2022-08-28,0.0001560601500406871,0.0001560601500406871,3
BA.5.2.35,2022-08-29/2022-09-04,0.00013376584289201749,0.00013376584289201749,5
BA.5.2.35,2022-09-05/2022-09-11,0.00011147153574334788,0.00011147153574334788,6
BA.5.2.35,2022-09-12/2022-09-18,8.97345862733951e-05,8.97345862733951e-05,16
BA.5.2.35,2022-09-19/2022-09-25,0.00012502888468510632,0.00012502888468510632,37
BA.5.2.35,2022-09-26/2022-10-02,9.061431807987148e-05,9.061431807987148e-05,42
BA.5.2.35,2022-10-03/2022-10-09,0.00011396573533829367,0.00011396573533829367,84
BA.5.2.35,2022-10-10/2022-10-16,0.00012666958791041766,0.00012666958791041766,97
BA.5.2.35,2022-10-17/2022-10-23,0.00017790196319761488,0.00017790196319761488,97
BA.5.2.35,2022-10-24/2022-10-30,0.00015876560359636327,0.00015876560359636327,63
BA.5.2.35,2022-10-31/2022-11-06,0.00015983174335531188,0.00015983174335531188,57
BA.5.2.35,2022-11-07/2022-11-13,0.0002173937628132609,0.0002173937628132609,53
BA.5.2.35,2022-11-14/2022-11-20,0.00019080713325437927,0.00019080713325437927,37
BA.5.2.35,2022-11-21/2022-11-27,0.00023763108560817216,0.00023763108560817216,51
BA.5.2.35,2022-11-28/2022-12-04,0.00022850855890261965,0.00022850855890261965,53
BA.5.2.35,2022-12-05/2022-12-11,0.0002670105201623775,0.0002670105201623775,56
BA.5.2.35,2022-12-12/2022-12-18,0.00026997938244301465,0.00026997938244301465,66
BA.5.2.35,2022-12-19/2022-12-25,0.0002950717122618029,0.0002950717122618029,52
BA.5.2.35,2022-12-26/2023-01-01,0.0003293933668812446,0.0003293933668812446,37
BA.5.2.35,2023-01-02/2023-01-08,0.00031137091160578814,0.00031137091160578814,35
BA.5.2.35,2023-01-09/2023-01-15,0.0003738583814161509,0.0003738583814161509,13
BA.5.2.35,2023-01-16/2023-01-22,0.0003611677758084472,0.0003611677758084472,5
BA.5.2.35,2023-01-23/2023-01-29,0.00036971392688210376,0.00036971392688210376,9
BA.5.2.35,2023-01-30/2023-02-05,0.00046818045012206127,0.00046818045012206127,5
BA.5.2.35,2023-02-06/2023-02-12,6.688292144600876e-05,6.688292144600876e-05,2
BA.5.2.35,2023-02-13/2023-02-19,0.0,0.0,2
BA.5.2.35,2023-02-20/2023-02-26,0.0004904747572707309,0.0004904747572707309,4
BA.5.2.35,2023-02-27/2023-03-05,0.0004681804501220613,0.0004681804501220613,2
BA.5.2.6,2022-07-11/2022-07-17,2.2294307148669587e-05,2.2294307148669587e-05,3
BA.5.2.6,2022-07-18/2022-07-24,0.00011147153574334792,0.00011147153574334792,3
BA.5.2.6,2022-07-25/2022-07-31,0.00018472425923183371,0.00018472425923183371,7
BA.5.2.6,2022-08-01/2022-08-07,0.00014332054595573305,0.00014332054595573305,7
BA.5.2.6,2022-08-08/2022-08-14,0.00025415510149483315,0.00025415510149483315,5
BA.5.2.6,2022-08-15/2022-08-21,0.00020808020005424953,0.00020808020005424953,9
BA.5.2.6,2022-08-22/2022-08-28,0.00026514301001810616,0.00026514301001810616,8
BA.5.2.6,2022-08-29/2022-09-04,0.00023713035785403105,0.00023713035785403105,11
BA.5.2.6,2022-09-05/2022-09-11,0.00032500467239456596,0.00032500467239456596,22
BA.5.2.6,2022-09-12/2022-09-18,0.00020091312371133034,0.00020091312371133034,23
BA.5.2.6,2022-09-19/2022-09-25,0.00028151716153448,0.00028151716153448,38
BA.5.2.6,2022-09-26/2022-10-02,0.0002465454629833735,0.0002465454629833735,49
BA.5.2.6,2022-10-03/2022-10-09,0.00025495856516155444,0.00025495856516155444,56
BA.5.2.6,2022-10-10/2022-10-16,0.00030980673990557033,0.00030980673990557033,53
BA.5.2.6,2022-10-17/2022-10-23,0.0003205767614136278,0.0003205767614136278,59
BA.5.2.6,2022-10-24/2022-10-30,0.0003270871076776846,0.0003270871076776846,66
BA.5.2.6,2022-10-31/2022-11-06,0.0003042409876590394,0.0003042409876590394,64
BA.5.2.6,2022-11-07/2022-11-13,0.0003641735261472412,0.0003641735261472412,64
BA.5.2.6,2022-11-14/2022-11-20,0.00031337151119686,0.00031337151119686,49
BA.5.2.6,2022-11-21/2022-11-27,0.000371010922738239,0.000371010922738239,53
BA.5.2.6,2022-11-28/2022-12-04,0.0003789249272090377,0.0003789249272090377,68
BA.5.2.6,2022-12-05/2022-12-11,0.0004233442660784768,0.0004233442660784768,59
BA.5.2.6,2022-12-12/2022-12-18,0.00039438021744334035,0.00039438021744334035,54
BA.5.2.6,2022-12-19/2022-12-25,0.0003494056068644936,0.0003494056068644936,30
BA.5.2.6,2022-12-26/2023-01-01,0.00045775713768891576,0.00045775713768891576,22
BA.5.2.6,2023-01-02/2023-01-08,0.000419964587439422,0.000419964587439422,28
BA.5.2.6,2023-01-09/2023-01-15,0.0004504713022022426,0.0004504713022022426,29
BA.5.2.6,2023-01-16/2023-01-22,0.00047185533591579786,0.00047185533591579786,14
BA.5.2.6,2023-01-23/2023-01-29,0.0005144840111231436,0.0005144840111231436,13
BA.5.2.6,2023-01-30/2023-02-05,0.0005470067503977146,0.0005470067503977146,8
BA.5.2.6,2023-02-06/2023-02-12,0.0004371276651649859,0.0004371276651649859,8
BA.5.2.6,2023-02-13/2023-02-19,0.0005083102029896665,0.0005083102029896665,5
BA.5.2.9,2022-05-30/2022-06-05,3.344146072300438e-05,3.344146072300438e-05,4
BA.5.2.9,2022-06-06/2022-06-12,7.357121359060961e-05,7.357121359060961e-05,5
BA.5.2.9,2022-06-13/2022-06-19,5.350633715680698e-05,5.350633715680698e-05,5
BA.5.2.9,2022-06-20/2022-06-26,0.0001101975753348525,0.0001101975753348525,15
BA.5.2.9,2022-06-27/2022-07-03,8.6554368930129e-05,8.6554368930129e-05,18
BA.5.2.9,2022-07-04/2022-07-10,0.0001418892746465933,0.0001418892746465933,39
BA.5.2.9,2022-07-11/2022-07-17,0.0001247130030195273,0.0001247130030195273,45
BA.5.2.9,2022-07-18/2022-07-24,0.00014355753496094297,0.00014355753496094297,58
BA.5.2.9,2022-07-25/2022-07-31,0.00015952815337492412,0.00015952815337492412,55
BA.5.2.9,2022-08-01/2022-08-07,0.00019502474794192492,0.00019502474794192492,52
BA.5.2.9,2022-08-08/2022-08-14,0.0001965484826736205,0.0001965484826736205,66
BA.5.2.9,2022-08-15/2022-08-21,0.00020980189292515034,0.00020980189292515034,70
BA.5.2.9,2022-08-22/2022-08-28,0.00021541080217866627,0.00021541080217866627,67
BA.5.2.9,2022-08-29/2022-09-04,0.0002079585868455674,0.0002079585868455674,59
BA.5.2.9,2022-09-05/2022-09-11,0.00022972829540150857,0.00022972829540150857,47
BA.5.2.9,2022-09-12/2022-09-18,0.0002488044677791522,0.0002488044677791522,51
BA.5.2.9,2022-09-19/2022-09-25,0.00026326175916064536,0.00026326175916064536,60
BA.5.2.9,2022-09-26/2022-10-02,0.00028831770999664287,0.00028831770999664287,44
BA.5.2.9,2022-10-03/2022-10-09,0.00032585197514975846,0.00032585197514975846,32
BA.5.2.9,2022-10-10/2022-10-16,0.00032323041992290426,0.00032323041992290426,43
BA.5.2.9,2022-10-17/2022-10-23,0.00034032164587627335,0.00034032164587627335,27
BA.5.2.9,2022-10-24/2022-10-30,0.00036024525275401924,0.00036024525275401924,30
BA.5.2.9,2022-10-31/2022-11-06,0.0003515776849556063,0.0003515776849556063,28
BA.5.2.9,2022-11-07/2022-11-13,0.00045288043541218934,0.00045288043541218934,18
BA.5.2.9,2022-11-14/2022-11-20,0.00042873667593595297,0.00042873667593595297,13
BA.5.2.9,2022-11-21/2022-11-27,0.0004295941492878249,0.0004295941492878249,13
BA.5.2.9,2022-11-28/2022-12-04,0.00040858605216696314,0.00040858605216696314,13
BA.5.2.9,2022-12-05/2022-12-11,0.0004860158958409971,0.0004860158958409971,6
BA.5.2.9,2022-12-12/2022-12-18,0.0002731052625712024,0.0002731052625712024,4
BA.5.2.9,2022-12-19/2022-12-25,0.00035670891437871333,0.00035670891437871333,3
BA.5.2.9,2022-12-26/2023-01-01,0.00043473898939905693,0.00043473898939905693,2
BA.5.2.9,2023-01-02/2023-01-08,0.00053506337156807,0.00053506337156807,2
BA.5.3.1,2022-05-02/2022-05-08,0.00018950161076369137,0.00018950161076369137,6
BA.5.3.1,2022-05-09/2022-05-15,0.00011704511253051533,0.00011704511253051533,4
